tc_PearsonCorr,N_PearsonCorr,tc_SpearmanCorr,N_SpearmanCorr,tc_DistCorr,N_DistCorr,tc_MI-cut,N_MI-cut,tc_MI-qcut,N_MI-qcut,tc_MI-Darbellay,N_MI-Darbellay,tc_MI-KDE,N_MI-KDE,tc_MI-GIEF,N_MI-GIEF,tc_MIC,N_MIC,tc_RMIC,N_RMIC
0.0005505279982244238,1000,9.06057196726147e-06,1000,0.0009980351110534988,1000,0.003001269491224423,1000,0.0029971236464640966,1000,0.0030078850063856525,1000,0.03993123445856073,1000,0.0059918304205959436,1000,0.006978289659999516,1000,0.014963219289630417,1000
3.9163026387304736e-07,1000,0.0010033185138352493,1000,0.001001867494545895,1000,0.003989626605908379,1000,0.0039919954526079,1000,0.0029903887777635125,1000,0.03987203746237171,1000,0.0069902622418855104,1000,0.005958170618896178,1000,0.014961651650188167,1000
5.064786871383022e-06,1000,0.0010076408005861668,1000,0.0010052211739082814,1000,0.0039942047808259,1000,0.004017199905544728,1000,0.002990543232893179,1000,0.03793368021855984,1000,0.005991303539983232,1000,0.0069835506370598535,1000,0.01695683962437348,1000
1.0687723888771905e-06,1000,0.001136184820279562,1000,0.0010052527729790203,1000,0.002993672614979006,1000,0.002997052078918567,1000,0.0029701863685311107,1000,0.03887248398878866,1000,0.005993821977581573,1000,0.005992594916631548,1000,0.016964520753916714,1000
0.0009989489933728453,1000,0.0009965684962761944,1000,0.0010057072898539364,1000,0.0029999707100302575,1000,0.0040049557241930355,1000,0.004027396961413996,1000,0.039900671093714826,1000,0.005985729643526478,1000,0.005993709086051806,1000,0.016960671243331,1000
8.39788742330325e-06,1000,3.2322028544223316e-06,1000,0.0009975439963617154,1000,0.004480973104939419,1000,0.00397237737638031,1000,0.0030266215177671006,1000,0.04089102210146268,1000,0.004990910844841908,1000,0.006989375120941995,1000,0.013967560657008465,1000
9.266761986033365e-06,1000,0.0010053241428263726,1000,0.0010041551607627177,1000,0.0035033135068600965,1000,0.004005089479808329,1000,0.003995560314717659,1000,0.038904854974716796,1000,0.005988453746253606,1000,0.005986403971377354,1000,0.013963092377944297,1000
1.7345365267836633e-06,1000,0.001000080339515593,1000,0.0010017765335126282,1000,0.002996249654560476,1000,0.0030139267054548413,1000,0.0030009133959481168,1000,0.03890375126986598,1000,0.005986880283557457,1000,0.005986372454463052,1000,0.015018529314561716,1000
0.0012321828474962562,1000,0.0009997814064562275,1000,0.0010017091121497254,1000,0.0029974161487140764,1000,0.003994971019991919,1000,0.004961397945210718,1000,0.03989581959925781,1000,0.0049795622311029665,1000,0.0069890976826154005,1000,0.013976308287397349,1000
2.9880602893727073e-06,1000,0.001006505944096079,1000,0.0010022743926331047,1000,0.0039948351348840375,1000,0.0039828472383909245,1000,0.00400994380274888,1000,0.0379019509797588,1000,0.0069875205086394184,1000,0.005991519579976401,1000,0.012966839145977679,1000
4.270388785851503e-06,1000,0.0010020558165591462,1000,0.0010064170203195517,1000,0.003120503117734905,1000,0.00300309044341125,1000,0.0030040021026538403,1000,0.03789840849705581,1000,0.004989140729902132,1000,0.007003640675541545,1000,0.013972520280937947,1000
8.799108846487277e-06,1000,0.0010005090420621662,1000,0.002003846889812879,1000,0.002998988796631606,1000,0.003973153167851107,1000,0.003001375760085638,1000,0.0409008054562355,1000,0.00519945831004877,1000,0.0069666546779792015,1000,0.012966712506061597,1000
1.6966707310760665e-07,1000,0.0010017612941168727,1000,0.0010311288140763923,1000,0.0029923404978225783,1000,0.0030271198470516836,1000,0.003968865053945329,1000,0.03890587017017532,1000,0.006393100735986451,1000,0.007002656922287633,1000,0.013971774280262299,1000
7.479122746028356e-07,1000,0.0010026756931246032,1000,0.0009803114279225466,1000,0.003992067647324261,1000,0.003995946337623738,1000,0.003027519430657626,1000,0.040897358495400354,1000,0.005986002285161125,1000,0.007000482160102065,1000,0.013971504170422344,1000
9.997011162608648e-06,1000,0.0010013817256637558,1000,0.0010231288441117856,1000,0.0030007908817687,1000,0.00396842611884212,1000,0.003991867271144873,1000,0.03789732977166609,1000,0.0049916200340308515,1000,0.0058761616901755525,1000,0.013966515702626515,1000
4.56536939948208e-06,1000,5.572053513916677e-06,1000,0.0009978517198706517,1000,0.003999056467146641,1000,0.004041093580068263,1000,0.002994507035951993,1000,0.03890115542040958,1000,0.005986973758822558,1000,0.005991084351141014,1000,0.013973448979601334,1000
6.571852208922761e-06,1000,0.0010034755745301862,1000,0.0019816538555725723,1000,0.0029935031223194317,1000,0.004029413534624881,1000,0.003989701740680242,1000,0.03990265459320096,1000,0.006018023698789218,1000,0.005986070109858898,1000,0.012964684797334643,1000
8.82684094234011e-06,1000,0.0010027637812027727,1000,0.00102343748092921,1000,0.003989737462717261,1000,0.003049702074782065,1000,0.00398948106203785,1000,0.03992882149869664,1000,0.004992460964388222,1000,0.006005384005235253,1000,0.013970998959322477,1000
6.992645077483021e-06,1000,0.0009985571033348224,1000,0.0010229478277773631,1000,0.0029955985424616823,1000,0.003500445000183132,1000,0.003971258950490604,1000,0.039895892366793154,1000,0.005987551358994823,1000,0.005971801849836916,1000,0.014965505209243567,1000
0.0010038783364080025,1000,0.0010041447696419734,1000,0.0010036724541502705,1000,0.0035408555052566693,1000,0.0059888490848965525,1000,0.003998506224424096,1000,0.03986982016837459,1000,0.005991618141631415,1000,0.005990847449834534,1000,0.01397003241396937,1000
1.5265946034169398e-06,1000,0.0010032244280442932,1000,0.0010019186269334273,1000,0.0034476534341907608,1000,0.004035179772118931,1000,0.003999358353656898,1000,0.039889524537158556,1000,0.004995932662972158,1000,0.006990914151040571,1000,0.013972354612106238,1000
0.0019956055359358293,1000,0.0009987538317169226,1000,0.0009976586551354036,1000,0.0029923942777653092,1000,0.003458694487651598,1000,0.003997119874943745,1000,0.03690999750382417,1000,0.005985897881374667,1000,0.005990961879753652,1000,0.013975422109047812,1000
3.6734125583647784e-06,1000,0.0010006753847957718,1000,0.0009772036070621192,1000,0.003992682053445488,1000,0.0030041113565197437,1000,0.003996908760951795,1000,0.040893221846345584,1000,0.005988823040014697,1000,0.005986592735510972,1000,0.013966818434740253,1000
4.354120716128468e-06,1000,0.0010067530226032717,1000,0.001005145886631645,1000,0.0030013898723804354,1000,0.00455749997732162,1000,0.0029945088934849096,1000,0.040335004522531116,1000,0.004991181472421663,1000,0.006984975866519071,1000,0.014968159908801711,1000
0.0010053254668766242,1000,0.0009986524561987598,1000,0.0010064770405130363,1000,0.003991920638721163,1000,0.0039905186852656534,1000,0.002993227756318143,1000,0.03986753752079556,1000,0.005984022989236323,1000,0.00599388629446944,1000,0.014962897136352864,1000
9.478988425320801e-08,1000,0.0010065913489209928,1000,0.0010058734510221623,1000,0.003991443172223347,1000,0.003988813874552459,1000,0.00399774872441307,1000,0.03990342615158823,1000,0.005994780818350874,1000,0.006987787302367943,1000,0.01496524280625145,1000
0.0010056264773757406,1000,9.656620427691658e-06,1000,0.001005308350015604,1000,0.003992925566791592,1000,0.0029992025688501127,1000,0.003998936487692562,1000,0.038908152663937885,1000,0.0049950810890649795,1000,0.005985110650129062,1000,0.014964694000586679,1000
6.245787684496726e-06,1000,0.0010012150244479094,1000,0.0010045112296061859,1000,0.0029936026426956464,1000,0.004134586065499136,1000,0.003996914061487212,1000,0.0428877057414789,1000,0.006975605847000013,1000,0.006983483771337075,1000,0.01595858822946113,1000
3.6064534373466276e-06,1000,0.0010057105594695563,1000,0.000998804412638038,1000,0.004000569628147834,1000,0.0038452413979128725,1000,0.0029994984259930344,1000,0.03892830530324157,1000,0.004991529896676063,1000,0.006989603051629562,1000,0.014965280000473225,1000
0.001005671379392748,1000,0.001007852862640537,1000,0.0019969877540237536,1000,0.003989529160807938,1000,0.003997056105476147,1000,0.003992123717410851,1000,0.04189677901344754,1000,0.005965030115192243,1000,0.005987137376609185,1000,0.015959034521455577,1000
8.398369922525518e-07,1000,0.001203533567167586,1000,0.0019941908534099133,1000,0.0029951861537632772,1000,0.0030003245940293357,1000,0.003997532752603062,1000,0.03996776721509779,1000,0.006012786474028487,1000,0.005988208030811095,1000,0.014964799839597868,1000
7.567250178699768e-06,1000,0.00103402946927497,1000,0.0010050107756054457,1000,0.003992143093552238,1000,0.0030028293372777524,1000,0.004024486393382811,1000,0.0389009164096045,1000,0.005961700865414965,1000,0.005993950227459565,1000,0.016958387511275336,1000
0.0009969917073604708,1000,0.0009878745567274102,1000,0.001001505037742059,1000,0.0029968307764370134,1000,0.00396564932809787,1000,0.002999107915770891,1000,0.03992906147758441,1000,0.00599170186605346,1000,0.005983655821993346,1000,0.01596357101013989,1000
5.485077381751647e-06,1000,0.0010114865024157629,1000,0.0010016095344508953,1000,0.0039960911017774756,1000,0.0030305925933600156,1000,0.004329445043147366,1000,0.038925012396574366,1000,0.0060150039683024925,1000,0.006992131427011382,1000,0.012967387538843744,1000
0.0010046479417530798,1000,0.0010002805205059752,1000,0.001000344556478537,1000,0.003996355789703214,1000,0.003000632881962984,1000,0.003994760648506158,1000,0.038903587712020495,1000,0.005990071786051776,1000,0.006018315005298874,1000,0.012956359119972902,1000
4.323281668560694e-06,1000,2.0421873209996355e-06,1000,0.0010235362243363473,1000,0.003001296332244749,1000,0.002996597405023816,1000,0.003989017452840651,1000,0.041882099155424075,1000,0.005984412153859742,1000,0.005990394324377007,1000,0.01297369491458707,1000
2.2034577498210032e-08,1000,0.000992977270142134,1000,0.0009859835083068397,1000,0.0029930423189551327,1000,0.003977989334462485,1000,0.003994739734762239,1000,0.03989282147873119,1000,0.005996021864290497,1000,0.006982344030568336,1000,0.013369350250922186,1000
0.0010044630011338113,1000,0.0019758264929007957,1000,0.0009986728895574198,1000,0.003998403037327294,1000,0.0030486992049113355,1000,0.002994789563695897,1000,0.03890398426414534,1000,0.005987002504968801,1000,0.005988485875660046,1000,0.014147213087989002,1000
5.089043355389129e-06,1000,0.00102464444196049,1000,0.0009885646874098738,1000,0.003995235329374491,1000,0.004003746372497327,1000,0.003998761946232544,1000,0.03990463960354025,1000,0.005973655619234589,1000,0.0059652682646573335,1000,0.01397275839627565,1000
8.345125738147574e-06,1000,0.0010048962286848722,1000,0.0012642748652892007,1000,0.002994586743528516,1000,0.0029921745907998385,1000,0.003996480397466788,1000,0.03800730769941176,1000,0.005972684464623819,1000,0.008982813303973153,1000,0.01396589347156071,1000
2.8390198248241908e-06,1000,9.368636922308381e-06,1000,0.0017351455091712364,1000,0.003992068024467496,1000,0.004967728335234618,1000,0.0039905547992580516,1000,0.04092852402953093,1000,0.004989869620604654,1000,0.006975872283856448,1000,0.012971061739774099,1000
0.0009530174996206493,1000,0.0010218468773088177,1000,0.0010062877448427019,1000,0.0029937940101777065,1000,0.004020435839199194,1000,0.0029961680544871644,1000,0.04192310728536135,1000,0.004995049559399763,1000,0.006989925683037897,1000,0.012973639625199204,1000
1.9168265690157118e-06,1000,0.0009953165439439764,1000,0.0010226504611049413,1000,0.005051553142393835,1000,0.0029974574795987707,1000,0.002993113626671361,1000,0.03887052415620343,1000,0.004989730024496617,1000,0.005984747016331941,1000,0.013971066763862961,1000
0.0010039318520104546,1000,0.000988238801804332,1000,0.002005661801236939,1000,0.003944262307471535,1000,0.0029904654672875852,1000,0.0049949701791279265,1000,0.038926095328195645,1000,0.005990022686655049,1000,0.006988502327815476,1000,0.012967104574902934,1000
3.931556707290711e-06,1000,0.0010149403835003215,1000,2.1738484273659988e-07,1000,0.002993741034470389,1000,0.002996511466993887,1000,0.004050616462866157,1000,0.03887749173421332,1000,0.005984405383296986,1000,0.0059924948031209275,1000,0.011968477229327578,1000
5.245763980193719e-06,1000,0.0009999740351043852,1000,3.12460722483917e-06,1000,0.003078487157073333,1000,0.005971746720052887,1000,0.0029674887704435274,1000,0.038897727614617524,1000,0.004987507548589467,1000,0.005987690600109405,1000,0.012969009954010478,1000
1.7544854764623086e-06,1000,8.82380031860732e-06,1000,0.0009972073228030147,1000,0.0032413755177863883,1000,0.004016461596164989,1000,0.003994266016172946,1000,0.03989820710497948,1000,0.005984207381674815,1000,0.005979636129913691,1000,0.013971139940947324,1000
8.448488418493025e-06,1000,0.0010052009175487398,1000,0.0009847736795186787,1000,0.002992835560448306,1000,0.004001240049120307,1000,0.0029941364783192467,1000,0.04089618704344764,1000,0.006018403082489852,1000,0.005989135304577096,1000,0.014965326105791339,1000
7.155882007953421e-06,1000,3.359134644191686e-07,1000,0.0019951832795836433,1000,0.003988806798603934,1000,0.003972045229489701,1000,0.00399274503882649,1000,0.038908888615278234,1000,0.004998189346334457,1000,0.006991321447784989,1000,0.014964380487625604,1000
8.282691341530562e-06,1000,2.7099533383713704e-06,1000,0.001995047371052573,1000,0.0030016298489185926,1000,0.00498818659690768,1000,0.003991692188745036,1000,0.0382125607950767,1000,0.005963070083254173,1000,0.005989488369636167,1000,0.013967424405703805,1000
0.0010051831812606501,1000,0.0009748029033563298,1000,0.0010057306805777795,1000,0.003317456731131114,1000,0.004018391279954909,1000,0.0035493709933174093,1000,0.039902962760493065,1000,0.006016449160191186,1000,0.0059911067335561225,1000,0.013969825647743989,1000
5.896496667654754e-06,1000,0.001006113752844701,1000,0.0010038662895555982,1000,0.004408684937043447,1000,0.0030038548288803986,1000,0.003990025695662192,1000,0.040954415597280136,1000,0.00499428332462929,1000,0.00598857038242403,1000,0.013968187914374871,1000
2.505387515603974e-07,1000,0.0010254917875567693,1000,0.0009992420014253817,1000,0.002999398742964846,1000,0.003965578831846381,1000,0.002994776159804531,1000,0.0398977214202255,1000,0.005962141914756468,1000,0.005992969008207469,1000,0.013967484934620323,1000
0.001198472977670946,1000,0.001000332877286435,1000,0.0020004422652752643,1000,0.003994826767190639,1000,0.003988773678563879,1000,0.003996596434203408,1000,0.04089277696065923,1000,0.004985709059586139,1000,0.006982948735197201,1000,0.013971301688047921,1000
5.571626709080625e-06,1000,0.0010055581263539364,1000,0.0010265107790499704,1000,0.0029924655216395433,1000,0.004020847257782844,1000,0.003001387434823937,1000,0.03859215297899836,1000,0.005988338427068133,1000,0.0059918101250374,1000,0.013963291951885334,1000
6.235292050770607e-06,1000,0.0010064355632314588,1000,0.0010264384586090686,1000,0.00398956588273153,1000,0.0030004508458475374,1000,0.002998403470541072,1000,0.039930673128122256,1000,0.006005636820954582,1000,0.005987791536353062,1000,0.013967914617038788,1000
0.0009977051031910176,1000,0.0009924910553996368,1000,0.0010031369284080422,1000,0.003000399187949647,1000,0.00399620415161768,1000,0.004019514183424922,1000,0.038899755776234474,1000,0.0059991604952730985,1000,0.00698708110501631,1000,0.01297471141399101,1000
5.699646773639894e-06,1000,0.0010113721721102783,1000,0.0010037954364915534,1000,0.00399655777362709,1000,0.003965934867181679,1000,0.0039724611620428505,1000,0.0387579293865992,1000,0.004995045938731675,1000,0.006984166378302578,1000,0.01297483524460386,1000
4.8768506040568755e-06,1000,0.000997678936697456,1000,0.0009981639340978022,1000,0.0029920238214896557,1000,0.004045284898423208,1000,0.0030318461119850154,1000,0.03889543261371534,1000,0.0069797758323345265,1000,0.006983678470400995,1000,0.01396563250745551,1000
0.0010027465051323193,1000,0.0009983116538201733,1000,0.0009839557737193253,1000,0.003990232924060708,1000,0.0034512869236119326,1000,0.004014999347404681,1000,0.04191842282824057,1000,0.005987218620393158,1000,0.005988918127618872,1000,0.012969219332315719,1000
5.0930922318529485e-06,1000,7.720448256934572e-06,1000,0.0010059221954088614,1000,0.0039949107065595044,1000,0.0039947495897037074,1000,0.0029728012239363683,1000,0.03887749956556086,1000,0.0049879750482087525,1000,0.007010305501807909,1000,0.013967088442838211,1000
1.7486735553107336e-06,1000,0.0010091681013019627,1000,0.0010038681872314268,1000,0.0029987435346111994,1000,0.0030017508306322627,1000,0.0039908520818584875,1000,0.03890405044280252,1000,0.006982228641892738,1000,0.006956129908931208,1000,0.013973743396434514,1000
0.001002407877599565,1000,0.0010015159283847704,1000,0.0010054092797083436,1000,0.0039931846573079705,1000,0.003992422367847008,1000,0.002997448816285989,1000,0.038898687484831676,1000,0.005022431554412395,1000,0.006984162466648616,1000,0.013964075509262576,1000
2.035600352344179e-06,1000,0.0010046915679860777,1000,0.0010067971159744306,1000,0.003992005365215414,1000,0.004032261140452064,1000,0.003223671949934595,1000,0.03989680479422353,1000,0.00598859681204979,1000,0.005986588402542891,1000,0.013965331335631328,1000
7.980029855999907e-06,1000,0.0010010509995808392,1000,0.0010216883881251472,1000,0.00299739836176302,1000,0.003027418728048906,1000,0.003001200145554734,1000,0.039903144618831786,1000,0.0059632008357047754,1000,0.005993687881511755,1000,0.012996145265555554,1000
0.0009986818673337718,1000,0.0009797082190050146,1000,0.0009776720427097363,1000,0.003992088313639585,1000,0.003992363622040655,1000,0.0029953835807958627,1000,0.040891385489587054,1000,0.006020319126249498,1000,0.00698535810292901,1000,0.014002387065512715,1000
7.867070733624019e-06,1000,0.0009977246579050932,1000,0.0010171668490802147,1000,0.003996500783088422,1000,0.0039681892425861435,1000,0.002993226678971973,1000,0.03890081182653946,1000,0.005992551342109238,1000,0.006982081172888417,1000,0.012939403206028146,1000
7.358379598970419e-06,1000,0.0010258836919741319,1000,0.001000815227750366,1000,0.0029983276960010813,1000,0.004026476037343281,1000,0.003997873386594302,1000,0.03989487397459704,1000,0.005956995726217294,1000,0.0059927156299134044,1000,0.013967837500242311,1000
0.0010066953930570014,1000,0.0009860576282986655,1000,0.0010004287347297747,1000,0.003993735809283279,1000,0.0029912838987659882,1000,0.0039920423060917625,1000,0.03827302088079267,1000,0.004987297980731913,1000,0.006983884105975669,1000,0.01397122089959758,1000
9.599608416805639e-06,1000,5.9260803261892575e-06,1000,0.0010005632881212826,1000,0.002992207559166965,1000,0.003971492400207958,1000,0.003995242443791143,1000,0.03889777541051899,1000,0.005987878176577489,1000,0.006990199586087791,1000,0.013962842689194673,1000
9.779297394655915e-06,1000,0.0010201092897089003,1000,0.0009990470367485715,1000,0.003994443427247939,1000,0.004010003450797457,1000,0.0029948713043743795,1000,0.03890171579912038,1000,0.00501562323196187,1000,0.005991184064061417,1000,0.013964876677875236,1000
7.388826144522634e-06,1000,0.0010074894080358509,1000,0.0010056015917113412,1000,0.0029920897893992216,1000,0.0039883128686163385,1000,0.002995717077174314,1000,0.04087172957049526,1000,0.005000908140682085,1000,0.006989785159113534,1000,0.013963731163494648,1000
9.951462039456174e-06,1000,0.0010202469122665941,1000,0.0009800575272904243,1000,0.003993868028367571,1000,0.003997571118737861,1000,0.0039914671082158645,1000,0.0419285289273921,1000,0.005958295971528199,1000,0.006981528074822057,1000,0.013964512922041733,1000
0.000999294215093812,1000,0.0009782776459961874,1000,0.0010276372734587323,1000,0.003994386588901689,1000,0.004007633788152934,1000,0.003989985872823492,1000,0.03908409879881594,1000,0.005990480439707732,1000,0.0059848182918552754,1000,0.012964971415787821,1000
6.941907140833361e-06,1000,0.000998454419609555,1000,0.00196955966821698,1000,0.0039968329967131335,1000,0.002994111797307032,1000,0.003994135517052287,1000,0.03990062148200913,1000,0.004989853465326131,1000,0.005993787271316341,1000,0.013969634060098086,1000
2.8731272975747236e-06,1000,0.0010055851271722005,1000,0.0010049786270024952,1000,0.003990970266425998,1000,0.0039663239861675754,1000,0.002999734682960863,1000,0.03989839161810532,1000,0.005986818935868027,1000,0.005993499379542615,1000,0.013970306907874118,1000
0.0009994673233163205,1000,5.7562581905894346e-06,1000,0.0011357228180941658,1000,0.003990492359708162,1000,0.004013381258002218,1000,0.003994385234773879,1000,0.03901404498269405,1000,0.005990854584430948,1000,0.005985812210045571,1000,0.014961187914922385,1000
1.451528451212123e-06,1000,0.000993506851057666,1000,0.001997550086493939,1000,0.0029939152533330266,1000,0.004001952141593628,1000,0.0030016848400028287,1000,0.042983648533626864,1000,0.004996139432498809,1000,0.00797928966898599,1000,0.013970320040183901,1000
6.494145915090027e-06,1000,0.0012733426708839068,1000,0.0010044997061364567,1000,0.002996743888462397,1000,0.00299375640314679,1000,0.003997409281818083,1000,0.03992165776953657,1000,0.006988500540939048,1000,0.005991078079750735,1000,0.012970140438345396,1000
7.853943114321882e-07,1000,4.650289372090975e-06,1000,0.0010314412659551176,1000,0.003996828460805093,1000,0.003995611800385599,1000,0.002993560807394029,1000,0.038875169732959396,1000,0.0049906835285272715,1000,0.005986895582953304,1000,0.013302294492344262,1000
0.0009970745685015355,1000,0.001996611449737875,1000,0.0010088865858033746,1000,0.003996806383914137,1000,0.003998965258354087,1000,0.0039985970886772864,1000,0.03893495221276665,1000,0.005992718421892927,1000,0.006981272355101833,1000,0.012971423081162208,1000
1.6838323247519817e-06,1000,0.001024120278962964,1000,0.0009967109986231191,1000,0.0039975895882774755,1000,0.003996362549750278,1000,0.0039919263936381245,1000,0.038644330643970215,1000,0.0059940382836547405,1000,0.005985006234699732,1000,0.014972844828034132,1000
7.820841171295515e-06,1000,0.0010150346870544734,1000,0.0009761359310300745,1000,0.002998306569798407,1000,0.002993111354124723,1000,0.0030019216369121297,1000,0.03987158698939873,1000,0.004994849954319598,1000,0.006981521256742321,1000,0.013956288722427547,1000
6.803421136997322e-06,1000,0.0009781600933900987,1000,0.001029120460799791,1000,0.0029988881551887996,1000,0.003989433990211651,1000,0.003998021177698967,1000,0.039932211268431175,1000,0.006231539977181968,1000,0.005989392937577695,1000,0.01297089145959194,1000
0.0010055796164349575,1000,0.002005270027217569,1000,0.001005221272675384,1000,0.003992049897750732,1000,0.003963613231840107,1000,0.0029945575078273567,1000,0.04202216401162015,1000,0.0060137215606108265,1000,0.006987374279596408,1000,0.01397042508745404,1000
0.0010069181627163058,1000,0.0009331434992807849,1000,0.0010065127903810948,1000,0.0034089847362430512,1000,0.004026616839613249,1000,0.002998282896315364,1000,0.03900424208153615,1000,0.004991570838293068,1000,0.005993693165164906,1000,0.013971118933909597,1000
4.551507214272866e-07,1000,0.0010017497252963585,1000,0.0009733994862252192,1000,0.0039979991205987865,1000,0.0029939620911532496,1000,0.0059852219140486395,1000,0.03987013761297598,1000,0.005987568401346021,1000,0.005989465799243522,1000,0.01397208551523175,1000
3.854337987083042e-06,2000,0.001002169166586429,2000,0.00199879002713615,2000,0.004013968572224273,2000,0.00498845818211207,2000,0.010973332475301759,2000,0.15599268120861318,2000,0.011978238554071945,2000,0.017958137478225777,2000,0.0370017267293139,2000
0.0009972261935917684,2000,1.6085221917993732e-06,2000,0.002999573950390451,2000,0.003970501104994117,2000,0.005001189397833966,2000,0.011973298657287917,2000,0.15060619083962243,2000,0.011942021465144117,2000,0.017961286722296025,2000,0.03392412358160396,2000
5.267996628086722e-06,2000,0.001001321278658048,2000,0.0019971345365948543,2000,0.003996200526527344,2000,0.003998582294395524,2000,0.012966186276641645,2000,0.1568893749979496,2000,0.013994778334564863,2000,0.0189567313910295,2000,0.03302670956683626,2000
2.148553208672188e-06,2000,0.0009968698262551165,2000,0.0019960770261832727,2000,0.003997981099741304,2000,0.003971231882490961,2000,0.010972923080282975,2000,0.15265543271128998,2000,0.01197600697125807,2000,0.017953612511401894,2000,0.032908985544997736,2000
3.5946286303197487e-06,2000,0.0009986276825722474,2000,0.0029986070379995223,2000,0.004988287290291981,2000,0.004010692303482307,2000,0.010972657742458156,2000,0.15561759771699057,2000,0.01293501015144624,2000,0.01895304293719201,2000,0.03293065070907784,2000
0.0010013898343876186,2000,0.0009871710537682407,2000,0.0020040213893526898,2000,0.003988750708231132,2000,0.004973744286434286,2000,0.011972955409333156,2000,0.15331339157055807,2000,0.011257365258734865,2000,0.017962108460866044,2000,0.03289716863541981,2000
8.044808871426417e-06,2000,0.0019998056916518884,2000,0.002001196904952274,2000,0.003998080521012842,2000,0.004022172839008559,2000,0.009973205577408897,2000,0.1516301786388527,2000,0.010758048363594105,2000,0.017967894292211184,2000,0.031947573286900316,2000
3.8046422873707346e-06,2000,0.00099952139111092,2000,0.0020021979329844747,2000,0.003992141807710825,2000,0.0059573614264869,2000,0.011969451666084617,2000,0.15187751583560508,2000,0.010970813027192144,2000,0.017957550939150774,2000,0.034919175439803066,2000
3.4832427227861988e-06,2000,0.001002934971545126,2000,0.0029956829340737796,2000,0.0049903182144421035,2000,0.005009540568489027,2000,0.011835672621522745,2000,0.15259874059972503,2000,0.010975463391691052,2000,0.017955022569690626,2000,0.034904428076191915,2000
4.3914504338006845e-06,2000,0.000984769931609613,2000,0.0019967052047326554,2000,0.003990921204170881,2000,0.00399901304822344,2000,0.011979378652634015,2000,0.15366104055773275,2000,0.010973957417403292,2000,0.017952216950586568,2000,0.03598401911067494,2000
3.927298769871318e-06,2000,0.0010046598015746426,2000,0.0019976552937972527,2000,0.003990840115221643,2000,0.004963440795134651,2000,0.010258518189444182,2000,0.1576096930162253,2000,0.01098016355844317,2000,0.01795893776238592,2000,0.034884055161338,2000
7.435348598570578e-06,2000,0.001032286127008513,2000,0.00322804156525079,2000,0.003993470780907767,2000,0.005991606025524503,2000,0.011971233066523777,2000,0.15159406586456103,2000,0.011944631908501204,2000,0.0189569733977734,2000,0.03491472262473801,2000
8.781222570260856e-06,2000,0.001002400621343443,2000,0.0017928348788254303,2000,0.004989093891167919,2000,0.005010929077373165,2000,0.011226670333521852,2000,0.149653058410907,2000,0.01100676456710194,2000,0.017954090225526933,2000,0.0329168818018365,2000
8.529002605967292e-06,2000,0.0010078669903005556,2000,0.00299592520443097,2000,0.003998729759580267,2000,0.004003769719379737,2000,0.01072918793003435,2000,0.15262710105591284,2000,0.010970858624253689,2000,0.01803766809680945,2000,0.03392633211895773,2000
1.679470034791445e-06,2000,0.0010038630676518381,2000,0.0019946415200959937,2000,0.0039981828018230735,2000,0.005958068413434853,2000,0.011973149311390294,2000,0.15256670805341596,2000,0.010976695045787768,2000,0.01895302753969886,2000,0.033887464626521674,2000
7.447235709819687e-06,2000,0.0009984209637560239,2000,0.0019748069424300723,2000,0.0039957192990648606,2000,0.004018905087875478,2000,0.011974406541104862,2000,0.15658126097681718,2000,0.010980864818376946,2000,0.01795590812854526,2000,0.0329254008261874,2000
0.001002615973465246,2000,0.001002776144809781,2000,0.00202723725488741,2000,0.003991040976993301,2000,0.003999423493556164,2000,0.01197253088754999,2000,0.1497224617040911,2000,0.011969136042998598,2000,0.01795254399280821,2000,0.03394618528652843,2000
1.5323393931457653e-06,2000,0.001002091082417427,2000,0.001976697288945985,2000,0.003995462030266464,2000,0.004958074267048794,2000,0.011970361273578804,2000,0.15558308523406372,2000,0.011976225028830714,2000,0.01807213621666886,2000,0.032917946615977425,2000
6.192299588938761e-06,2000,0.0009722912117808179,2000,0.003000260177032638,2000,0.00399499611035181,2000,0.005014486838618767,2000,0.010755902014039538,2000,0.15260143256897377,2000,0.010951831395184058,2000,0.017085853587652276,2000,0.033920337578528734,2000
0.0010012651031478927,2000,9.927118454090868e-06,2000,0.002008581178270243,2000,0.0029948289125888055,2000,0.003995395089876381,2000,0.010999731235350214,2000,0.15117974683205154,2000,0.012003495763729758,2000,0.017925443972715893,2000,0.032921128324952496,2000
9.090213096255061e-06,2000,5.254227260184688e-06,2000,0.0020119561180568855,2000,0.005004957556892768,2000,0.003996337562156234,2000,0.012483998191926464,2000,0.15465627434943197,2000,0.011969345278304918,2000,0.016960469812994063,2000,0.03490228197339697,2000
2.512109400003684e-06,2000,0.001971129004847667,2000,0.0029656843344929118,2000,0.003988093828167102,2000,0.005213436796573211,2000,0.01097876202104331,2000,0.15658450061944906,2000,0.011971914093014548,2000,0.018953364343572913,2000,0.03398232032589175,2000
6.266843137679848e-06,2000,0.001028271985126734,2000,0.0020238596745349295,2000,0.00399082747987012,2000,0.004799308423049629,2000,0.010978215488040935,2000,0.15184991263803993,2000,0.011009634450495954,2000,0.017988564637235086,2000,0.03291699150544549,2000
