outlet_SO2,outlet_gas_flow,outlet_gas_temp
7.272861090909091,1194850.0113636362,47.679135090909085
13.661986,1361229.1136363633,47.34687772727272
12.55457718181818,1256702.2045454544,47.28462809090909
19.981173909090906,1331330.1249999998,47.31868099999999
21.24384909090909,1252536.2727272725,47.177116
10.868144636363636,1366503.3409090906,46.94175045454545
26.83526945454545,1433757.9545454546,46.4949489090909
21.57618572727273,1471071.8068181816,47.40246672727273
13.966171818181817,1310922.75,47.485697818181805
29.07729209090909,1573566.7727272722,47.95556254545454
6.660425818181817,1489548.9886363638,48.23871754545455
22.38727336363636,1488062.2159090906,47.749321
31.538270090909087,1560892.7045454544,47.840669909090906
21.77928927272727,1464398.3863636358,48.00109499999999
21.97100772727272,1303171.1818181816,47.93242999999999
25.15590181818181,1299906.4772727273,47.66477799999999
23.55361518181818,1339192.318181818,47.50636518181818
23.652148727272724,1369306.181818182,47.26867300000001
21.43774399999999,1379242.8636363633,47.26867300000001
26.390431909090907,1372250.579545454,47.726436999999976
27.82208636363636,1313137.4772727273,47.61199999999997
36.66882336363636,1330316.102272727,47.21873299999999
22.56174081818181,1331116.693181818,47.200012
23.61109172727272,1376295.1477272725,47.42348190909091
31.36608463636363,1291959.2045454544,47.26732181818181
18.45327545454545,1313800.818181818,47.11317472727272
20.87108363636364,1307879.7954545452,47.2556689090909
20.713537,1296600.5568181816,46.999497909090906
24.742047,1275461.886363636,47.01690299999999
22.203679636363635,1329741.727272727,47.05942145454545
36.27981063636364,1414278.852272727,47.26867300000001
22.16067172727272,1276180.602272727,47.497559
17.442498999999998,1339257.3863636362,47.61823799999999
25.13618136363636,1335363.1704545452,47.62656136363636
17.178949818181813,1300279.6704545452,47.703552
15.842632909090906,1370239.295454545,47.72522645454544
36.15971954545454,1609929.8522727268,48.10582581818181
16.185683909090905,1323347.8522727268,48.23174545454544
25.17998181818181,1428899.2272727268,48.664852
36.0625869090909,1479983.5568181814,48.435974
36.56594499999999,1510442.1818181816,48.79802354545454
22.37950572727272,1410519.4659090908,48.792855636363626
21.678822090909087,1482294.954545454,48.91662600000001
25.635265999999994,1316455.7499999995,48.527519
23.68066445454545,1312642.2386363635,48.45885799999999
17.38135736363636,1323994.852272727,48.518092090909086
24.90981427272727,1361097.8749999998,48.641967999999984
23.03201036363636,1387837.8636363633,48.550415
24.931621181818176,1319730.2159090906,48.45885799999999
29.852703545454546,1366370.1704545452,48.390197999999984
28.29832854545453,1401057.727272727,48.15417018181818
26.95625781818181,1387520.1704545454,48.41387909090909
19.47742036363636,1370166.670454545,47.94772709090909
32.49530109090908,1474956.5909090908,47.63488399999999
25.14560863636364,1408715.5909090908,48.38603363636363
26.946167545454543,1408438.409090909,48.307037272727264
6.243262545454545,1414772.5113636362,48.92331618181818
20.91381736363636,1422450.6136363635,48.36078854545454
29.68589918181818,1614382.0227272725,48.20681445454545
13.293082090909088,1505479.0568181814,47.82437399999999
15.932354,1447038.4999999998,47.83363045454545
13.90249809090909,1446732.2727272727,47.86376999999999
19.23871245454545,1529801.4772727273,47.76135663636363
28.885686545454544,1557851.1818181816,47.88665399999999
19.015322727272725,1728662.659090909,48.298641
21.609766909090904,1727713.8977272722,48.98265145454544
27.535475545454545,1726360.5340909087,48.920440727272734
11.872165,1510111.011363636,48.870846
22.114855636363632,1598016.6818181816,48.893729999999984
33.52260109090909,1654380.6704545454,49.26622536363635
21.18966572727272,1551601.727272727,48.847334
20.73435727272727,1520872.2954545454,48.90545563636363
20.750185090909085,1460061.1818181814,48.57329899999998
20.420897727272724,1487261.943181818,48.298641
21.908134727272724,1538050.704545454,48.511259818181806
23.795268,1433478.818181818,48.45851254545455
17.34762227272727,1476596.2613636362,48.134991
26.32204863636364,1517536.409090909,48.10530545454546
23.338770454545447,1575874.9659090906,48.06976299999999
20.77409609090909,1469069.954545454,47.82492654545454
19.02261336363636,1467175.5568181816,47.749321
27.59614781818182,1516697.3409090906,47.63543836363635
17.06565645454545,1525177.761363636,48.08494899999999
25.186560909090908,1624396.3863636362,48.52960472727271
30.957515090909087,1526165.977272727,48.166654
24.910161909090903,1431518.625,48.02637899999999
21.11200081818182,1501360.818181818,48.161312
27.11649936363636,1430716.352272727,48.04607336363635
20.510490272727267,1422500.568181818,48.04687099999998
18.35984836363636,1432839.5795454544,47.772217
12.434899909090907,1373020.9545454546,47.772217
24.735734999999995,1367194.704545454,47.68066
24.10857345454545,1379809.5568181816,47.749321
34.042126,1446721.1704545454,48.16353181818181
16.234306909090908,1428400.0568181816,48.65559509090909
29.699509181818183,1674464.1363636362,48.73351699999999
32.98969254545454,1488433.4886363635,49.01427709090908
28.30512581818181,1455176.5454545452,48.80433072727272
33.779782545454545,1571322.2386363633,48.527519
26.372856363636355,1617913.25,49.09397218181816
27.88337318181818,1551891.2272727266,49.04139772727272
22.26438354545454,1563923.7272727268,48.557970909090905
25.260673727272724,1518967.443181818,48.27464218181818
31.001347272727266,1539464.9659090908,48.132840181818175
22.92263372727272,1412191.7727272727,48.11553199999999
26.544774545454537,1471898.5568181814,48.00109499999999
26.54593181818181,1413199.852272727,47.80009736363635
28.40632936363636,1513075.727272727,47.68610781818182
26.466842727272724,1470009.3749999995,47.467486909090894
27.92056345454545,1542642.1704545452,47.52044299999998
24.391688545454542,1548905.0795454544,47.589108
25.97422309090909,1500021.8636363633,47.955315000000006
21.557844,1515573.7613636362,48.10232009090908
19.295768545454543,1461317.193181818,47.460032454545455
24.96339772727272,1432590.0909090908,47.108456
31.700963272727268,1447910.2499999995,47.08730499999999
24.22664890909091,1417142.7613636358,47.55276381818181
20.939824,1506430.2386363633,47.94422163636363
28.515163909090905,1500127.3068181814,47.93971299999999
27.219515454545448,1574861.2840909087,48.06431736363635
26.62632318181818,1511861.0113636365,48.18420399999998
30.57440981818181,1470357.0113636362,48.20840618181818
27.462674090909086,1487087.079545454,48.11553199999999
32.23339381818181,1735229.1363636362,48.54964427272727
29.378564545454545,1737375.8749999995,49.36259690909091
23.602181727272725,1532969.0568181816,49.18646
30.81975136363636,1567827.8977272725,48.807937545454536
23.65778863636364,1538067.5795454544,48.25286499999999
29.49341963636364,1551093.1590909087,48.45885799999999
24.55863063636363,1442222.443181818,48.24634627272727
17.601713454545454,1430642.318181818,47.97709509090908
15.658115999999994,1603307.852272727,48.08009218181817
24.11493381818181,1435473.7499999998,47.90953799999998
11.212619727272726,1463704.5568181816,48.233827818181815
24.166583454545453,1444032.7386363633,48.02703872727272
14.529262999999998,1431032.1704545452,47.65641972727272
10.847009363636364,1419975.045454545,47.89768109090909
17.424421545454543,1430902.9431818177,47.93242999999999
17.999893454545454,1404753.3863636362,47.86376999999999
15.896434909090909,1412807.6136363638,47.38824281818181
11.405681727272723,1426514.568181818,47.543327
29.71815327272727,1512484.1022727266,47.93083609090908
23.114425181818177,1459517.1704545452,47.48517363636364
26.14798581818182,1654505.0454545452,47.451019090909085
33.575942545454545,1704091.1477272725,47.81417454545454
15.884029909090906,1379948.2159090906,47.795101
25.088472181818183,1481425.7159090908,47.993467636363626
25.483715181818177,1490653.0795454544,48.00109499999999
16.92048209090909,1494601.568181818,47.88665399999999
33.02880045454545,1790913.0454545447,48.24214854545456
18.917186,1582415.3409090906,48.619076
26.398280545454543,1504048.193181818,48.68773699999999
12.04524036363636,1445300.2954545454,48.27367172727271
33.61517881818182,1507463.829545454,48.71028181818181
28.717013272727268,1460659.6249999995,48.870846
41.00865672727272,1474652.136363636,48.650010090909085
17.880507181818178,1349948.7499999998,48.93950999999999
25.01802536363636,1359422.8295454546,48.5902599090909
21.947089,1249628.3636363635,48.270136999999984
19.56990118181817,1226752.818181818,47.85908163636363
29.02206481818181,1441066.7045454544,47.69182663636363
15.248582090909087,1334927.5227272727,48.08037181818181
26.552931,1322519.943181818,47.88665399999999
21.731718,1264147.0909090908,47.553352
25.987623363636363,1363115.4886363633,47.714440090909086
26.69816263636364,1441075.193181818,48.07849609090908
26.34601627272727,1581729.6818181816,48.02398699999999
23.893445818181814,1498424.1136363633,48.00109499999999
13.329260272727272,1382302.1249999995,48.02713654545455
21.277226545454543,1555781.7613636362,48.137664999999984
28.482789090909087,1711015.1704545452,48.43166936363636
17.816355818181815,1641756.784090909,48.55030763636361
16.70930245454545,1526808.761363636,48.655388090909085
16.54688390909091,1429435.0454545454,48.13842799999999
32.99978290909091,1592682.0227272725,48.327913090909085
28.112573727272725,1490184.534090909,48.25286499999999
25.030381272727272,1495933.9090909085,48.2531788181818
26.03945145454545,1532757.8749999998,48.25286499999999
31.418139545454544,1617700.3977272727,48.49204609090907
36.79180209090909,1577651.943181818,48.27575699999999
27.60500881818181,1644309.8749999995,48.96219072727272
32.969156,1631624.7045454544,49.58260118181818
14.629658090909086,1474247.3068181816,49.44304999999999
31.296300818181816,1456004.772727273,49.30034545454545
25.70032381818181,1525796.8522727273,48.77471945454546
12.930545636363632,1388423.3749999998,48.748221363636354
23.134291,1365031.5909090908,48.527519
16.558609454545454,1349716.4545454544,48.527519
21.68568436363637,1282569.8749999998,48.02932754545454
14.019149818181816,1318707.9886363633,47.86376999999999
21.685627090909087,1434917.2727272727,47.83137781818182
28.012817909090906,1443986.5568181814,47.723387818181806
16.353555818181814,1332039.852272727,47.749321
10.278820454545452,1332697.943181818,47.68066
23.551066,1379583.9090909087,47.97820999999999
30.375739727272727,1353990.2386363633,48.15749945454545
28.539317727272724,1501920.704545454,48.25286499999999
31.47335718181818,1496230.6477272725,47.954697181818176
30.381015545454545,1498955.4318181814,48.25286499999999
24.66231018181817,1386952.0454545452,47.39347945454544
20.334817636363635,1259698.579545454,47.63488399999999
24.88227745454545,1351909.8409090906,47.657775999999984
27.633362272727265,1448204.9999999995,47.939402
20.09065618181818,1332333.9318181816,47.763477090909085
23.787888090909085,1323313.3409090908,47.567260818181815
21.54888363636364,1357052.2045454546,47.56268309090909
22.157435545454543,1347811.9659090908,47.75668036363636
5.7578928181818165,1338320.6477272727,47.63304654545454
24.50153527272728,1555415.3636363633,47.8983438181818
19.240637909090907,1594856.7840909085,48.99458354545455
31.455798363636355,1710086.6818181816,49.76615481818182
27.495882272727272,1780065.8068181814,49.884446
27.74426781818181,1773608.1363636362,50.00686399999999
21.54693436363636,1603522.352272727,49.89866563636363
25.187588272727268,1605303.7840909087,49.78526727272727
29.85229045454545,1516130.4204545454,49.67099763636361
31.01346118181817,1596857.159090909,49.37439000000002
16.55694227272727,1382640.443181818,49.0793019090909
9.587975909090908,1219504.8068181816,48.092648
19.87691945454545,1258962.8295454544,47.73441245454544
